Name,Description,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Combined
Crossroads,"Three childhood best friends, and a guy they just met, take a road trip across the country, finding themselves and their friendship in the process.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,childhood best friends guy meet take road trip country find friendship process road road trip childhood friend singer road movie
The Money Marketing Pit,"A bright eyed, forward thinking marketer shows an old school CEO why his outdated marketing methods aren&apos;t working by using a dunk tank as a quirky analogy for good marketing.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,bright eye forward think marketer show old school ceo outdated market methods work use dunk tank quirky analogy good market nan
Band of the Hand,Five juvenile lost causes are sent to the Everglades where a war veteran tries to reform them using survival tactics. Their new skills and resolve are tested when a Miami drug lord targets them for trying to clean up their neighbo...,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,juvenile lose cause send everglades war veteran try reform use survival tactics new skills resolve test miami drug lord target try clean neighbo son murder abusive father mentor student relationship brotherhood imply rape gang member
Critters,"A group of small but vicious alien creatures called Crites escape from an alien prison transport vessel and land near a small farm town on earth, pursued by two shape-shifting bounty hunters.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,group small vicious alien creatures call crites escape alien prison transport vessel land near small farm town earth pursue shape shift bounty hunters eat alive male humanoid alien extraterrestrial creature extraterrestrial bounty hunter farm
Off Beat,"The rapper, Lukas (26), senses his own self only during moments of excess. After ending his turbulent love affair with his producer, Mischa (46), he has to compete with his little brother, Sämi, who meanwhile has taken his place.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rapper lukas sense self moments excess end turbulent love affair producer mischa compete little brother sami meanwhile take place gay protagonist hug hospital closet homosexual marijuana
Absolute Beginners,"When Huntington&apos;s disease occurs, it changes body, soul, moods, thoughts, emotions, energy and also relationships with nearest and dearest. Once diagnosed, every carrier faces the test of time in a unique way. How to reinvent ones...",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,huntington disease occur change body soul moods thoughts emotions energy relationships nearest dearest diagnose every carrier face test time unique way reinvent ones nan
At Close Range,"Harry, in his thirties, wonders if the life he leads is still worth to be lived.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,harry thirties wonder life lead still worth live nan
Murphy&apos;s Law,"An action-packed thriller starring Charles Bronson as Jack Murphy, a cop who is running to stay alive long enough to even the score with his wife&apos;s killer.",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,action pack thriller star charles bronson jack murphy cop run stay alive long enough even score wife killer neo noir female serial killer juvenile delinquent glock cult film
Wise Guys,"Harry Valentini and Moe Dickstein are both errand boys for the Mob. When they lose two hundred fifty thousand dollars, they are set up to kill each other. But they run off to Atlantic City, and comedy follows.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,harry valentini moe dickstein errand boys mob lose hundred fifty thousand dollars set kill run atlantic city comedy follow black comedy dark comedy buddy comedy buddy film gangster movie
8 Million Ways to Die,"A former police detective, still recovering from his alcohol addiction, is seemingly drawn into L.A&apos;s criminal underworld after stumbling upon a local drug ring.",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,former police detective still recover alcohol addiction seemingly draw l criminal underworld stumble upon local drug ring neo noir alcoholics anonymous alcoholic snow cone party
Violets Are Blue,"Daniel moves into a Seniors&apos; residence because he is lonely. There he meets Violet and they fall in love. However, Violet&apos;s daughter-in-law does not approve of her starting a new relationship and does everything in her power to ke...",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,daniel move seniors residence lonely meet violet fall love violet daughter law approve start new relationship everything power ke nan
Saving Grace,"When Sarah becomes a remote carer to escape her violent city past, she discovers your demons can follow, turning tranquility into a terrifying nightmare.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,sarah become remote carer escape violent city past discover demons follow turn tranquility terrify nightmare escape
Dangerously Close,"Christian &apos;Sketch&apos; Shady was released from a detention center five hours ago. As he reunites with his friends that night, he soon realizes he must confront his past in order to redeem himself. &apos;Dangerously Close&apos; takes you on a jo...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,christian sketch shady release detention center hours ago reunite friends night soon realize must confront past order redeem dangerously close take jo nan
Fire with Fire,"A young woman from a Catholic school and a young man from a nearby prison camp fall in love and must run away together to escape the law, the church and their parents.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,young woman catholic school young man nearby prison camp fall love must run away together escape law church parent flirt forbid love run away water boy wear underwear
Short Circuit,"Samay, an average IT guy, gets trapped in an evil plan of a scientist. He has to fight back, to save his love and the world by breaking the time loop.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,samay average guy get trap evil plan scientist fight back save love world break time loop love
Crawlspace,A widower moves into a seemingly perfect new home with his daughter and new wife.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,widower move seemingly perfect new home daughter new wife agoraphobic hang neck agoraphobia squatter attic
Big Trouble in Little China: Extended Ending,An Extended ending from &apos;Big Trouble in Little China&apos;.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,extend end big trouble little china extend end
The Great Wall,"In ancient China, a group of European mercenaries encounters a secret army that maintains and defends the Great Wall of China against a horde of monstrous creatures.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ancient china group european mercenaries encounter secret army maintain defend great wall china horde monstrous creatures great wall china female general monster mercenary queen
Belizaire the Cajun,A Cajun man attempts to save his town.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,cajun man attempt save town character name title nickname title whip village heal
Legal Eagles,"A New York district attorney works and flirts with his adversary and her kooky artist client, who is on trial for a murder she didn&apos;t commit.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,new york district attorney work flirt adversary kooky artist client trial murder commit time bomb bare chested male detective birthday party cake
Labyrinth,Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth.,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,sixteen year old sarah give thirteen hours solve labyrinth rescue baby brother toby wish take away grant goblin king jareth baby labyrinth rescue fantasy world cult film
About Last Night...,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,man woman meet try romantic affair despite personal problems interference disapprove friends kiss sex sex bed sex bathtub chicago illinois ellipsis title
Howling II: Stirba - Werewolf Bitch,"A man discovers that his sister was a werewolf, and helps an investigator track down a gang of the monsters through the United States and eastern Europe.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,man discover sister werewolf help investigator track gang monsters unite state eastern europe werewolf transylvania cult film female nudity transformation
Miracles from Heaven,Based on the incredible true story of the Beam family.,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,base incredible true story beam family christian film christianity christian hospital fall hole
Heartburn,America has five branches of the military... Sixteen different intelligence agencies... A thousand elite police forces... And one woman keeps them all in line! HEARTBURN While investigating the disappearance of an US Marine recrui...,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,america branch military sixteen different intelligence agencies thousand elite police force woman keep line heartburn investigate disappearance us marine recrui nan
Maximum Overdrive,"A scientist during some illegal operations, discovers a way to re-animate dead soldiers and make them super soldiers, by using a serum called Maximum Overdrive. After several years of illegal missions, two of the now dubbed &apos;Maxi-...",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,scientist illegal operations discover way animate dead soldier make super soldier use serum call maximum overdrive several years illegal missions dub maxi nan
The Patriot,Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,peaceful farmer benjamin martin drive lead colonial militia american revolution sadistic british officer murder son american revolution th century british empire british army british redcoat
The Parent Trap,"Identical twins Annie and Hallie, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together.",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,identical twin annie hallie separate birth raise biological parent discover first time summer camp make plan bring wayward parent back together divorce f rat actress play dual role lake twin separate birth
Nothing in Common,A successful advertising executive finds his freewheeling life crashing to a halt when his parents end their longtime marriage.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,successful advertise executive find freewheel life crash halt parent end longtime marriage dysfunctional family advertise executive employer employee relationship surgery marital separation
Jason Lives: Friday the 13th Part VI,"Tommy Jarvis exhumes Jason Voorhees to cremate his corpse, but inadvertently brings him back to life instead. The newly revived killer seeks revenge, and Tommy may be the only one who can stop him.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,tommy jarvis exhume jason voorhees cremate corpse inadvertently bring back life instead newly revive killer seek revenge tommy stop brutality sadism serial teen murder suspense serial teen killer
Another Fine Mess,Two homeless vagabonds hide out in a vacant mansion and pose as the residents when prospective lessees arrive and try to rent it.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,homeless vagabond hide vacant mansion pose residents prospective lessees arrive try rent cross dress laurel hardy scam slapstick comedy push
One Crazy Summer: A Look Back at Gravity Falls,The ultimate Gravity Falls behind the scenes documentary.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ultimate gravity fall behind scenes documentary nan
The Fly,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,brilliant eccentric scientist begin transform giant man fly hybrid experiment go horribly wrong teleportation body horror genetic alteration experiment go wrong mad scientist
Stand by Me Doraemon,What will happen to Nobita&apos;s life after Doraemon leaves?,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,happen nobita life doraemon leave robot boy nd century doraemon future
The Texas Chainsaw Massacre 2,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,radio host victimize cannibal family former texas marshall hunt vietnam war veteran human skin mask reckless drive damsel distress black comedy
Shanghai Surprise,"Shanghai, 1938: A missionary woman hires a fortune hunter to help her find 1100 lbs. opium lost, as wounded need the morphine. Adventure and romance follows.",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shanghai missionary woman hire fortune hunter help find lbs opium lose wound need morphine adventure romance follow china year american abroad con artist cameo appearance
Mother Night,"An American spy behind the lines during WWII serves as a Nazi propagandist, a role he cannot escape in his future life as he can never reveal his real role in the war.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,american spy behind line wwii serve nazi propagandist role cannot escape future life never reveal real role war watch tv reference franklin roosevelt fictional biography timeframe timeframe
Blue Velvet Lost Footage,52 minutes of previously lost footage from Blue Velvet.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,minutes previously lose footage blue velvet nan
Where the Water Runs,"In order to gain immunity from a robbery gone bad, an African-American misfit must infiltrate an eco-lutionary activist group from South Central L.A in hopes of learning their grand plan to revolt against the water disparity in th...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,order gain immunity robbery go bad african american misfit must infiltrate eco lutionary activist group south central l hop learn grand plan revolt water disparity th nan
Down by Law,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,men frame send jail meet murderer help escape leave state swamp prison pimp escape prison boredom
George Washington II: The Forging of a Nation,The life of George Washington as the first President of the United States of America and his 8 years running his country. The trials he faces dealing with mobs and riots while keeping the country together.,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,life george washington first president unite state america years run country trials face deal mob riot keep country together george washington character jam madison character jam monroe character john adams character thomas jefferson character
Dark Rose: The Name of Fear,"Choices between right or wrong, sanjana had two choice either to let her Ex reveals her secret or to do whatever he telling. But she don&apos;t know that it will change her life forever, Let&apos;s see what will sanjana choose.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,choices right wrong sanjana choice either let ex reveal secret whatever tell know change life forever let see sanjana choose nan
The Boy Who Thought He Could Fly,A young boy grieving the loss of his Mother convinces himself he can fly.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,young boy grieve loss mother convince fly nan
Children of a Lesser God,"A new speech teacher at a school for the deaf falls in love with the janitor, a deaf woman speechless by choice.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,new speech teacher school deaf fall love janitor deaf woman speechless choice school deaf deafness f rat god title
Deadly Exchange,"A girl tries to destroy her new friends life, and take her place in her family.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,girl try destroy new friends life take place family girl
Soul of a Man,"Dark comedy adapted from Edgar Allen Poe&apos;s short story. A man intoxicated on wine and his own ideas on the meaning of the soul. It is in this state that he is visited by the Devil, and a philosophical discussion about the soul ensues",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,dark comedy adapt edgar allen poe short story man intoxicate wine ideas mean soul state visit devil philosophical discussion soul ensue nan
Trick or Treat,"Greg Kielty&apos;s life is turned upside down when his estranged brother Dan turns up, claiming to have drunkenly run someone over. But has Dan just murdered a gangster&apos;s son? Or maybe there&apos;s an even more sinister explanation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,greg kielty life turn upside estrange brother dan turn claim drunkenly run someone dan murder gangster son maybe even sinister explanation brother halloween halloween costume grim reaper costume gangster
Let&apos;s Get Harry,"When Colombian revolutionaries kidnap an American engineer, his brother and friends, faced with official inaction, hire a mercenary and mount the rescue operation themselves.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colombian revolutionaries kidnap american engineer brother friends face official inaction hire mercenary mount rescue operation colombia hostage rescue diplomat boat
Modern Girls,"A pair of women decide to prank their roommate&apos;s nerdy blind date after she stands him up, but end up developing a friendship with him after their practical joke sends them on an all-night odyssey through the 1980s club scene.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,pair women decide prank roommate nerdy blind date stand end develop friendship practical joke send night odyssey club scene disc jockey woman bathtub nightclub fountain mistake identity
Heat,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,group high end professional thieve start feel heat lapd unknowingly leave clue latest heist gun battle armor car robbery gunfight honor criminal investigation
Undressed: The Mini-Series,"Beat Era photographer, Charles Brittin, hosts a weekend in his Palisades (CA) home. Guests, strangers to one another, gradually arrive and engage in improvised conversation. Momentarily escaping the chatter, guests expose the hidd...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,beat era photographer charles brittin host weekend palisade ca home guests strangers another gradually arrive engage improvise conversation momentarily escape chatter guests expose hidd tv mini series
Firewalker,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache hoard of gold.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pair adventurers try track ancient aztec mayan egyptian apache hoard gold treasure treasure hunt adventurer interracial friendship martial artist
The Wraith Within,"When a group of friends head out of town for a weekend getaway, a dangerous secret emerges that may kill them all.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,group friends head town weekend getaway dangerous secret emerge kill supernatural horror
Crimes of the Heart,Three southern sisters try to come to grips with the meaning of their mother&apos;s suicide.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,southern sisters try come grip mean mother suicide woman put pantyhose friendship women female stock feet female stock legs pantyhose
Native Son,A young African-American living in Chicago enters into a seductive new world of money and power after he is hired as a chauffeur for an affluent businessman.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,young african american live chicago enter seductive new world money power hire chauffeur affluent businessman money tragedy african american racism african american lead character
King Kong Lives,"Kong falls from the twin towers and he appears to be alive. However, his heart is failing, so it&apos;s replaced with an artificial one. All is well until he senses that there&apos;s a female Kong somewhere out there and escapes wreaking ha...",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kong fall twin tower appear alive heart fail replace artificial well sense female kong somewhere escape wreak ha childbirth gorilla giant gorilla heart rate monitor redneck
Brighton Beach Memoirs,"Eugene, a young teenage Jewish boy, recalls his memoirs of his time as an adolescent youth. He goes through the hardships of puberty, sexual fantasy, and living the life of a poor boy in a crowded house.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eugene young teenage jewish boy recall memoirs time adolescent youth go hardships puberty sexual fantasy live life poor boy crowd house year literature screen american literature screen humoristic literature screen american humoristic literature screen
Mesmerized,"An orphaned New Zealand girl married to an older, wealthy businessman learns to deal with his strange sexual desires.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,orphan new zealand girl marry older wealthy businessman learn deal strange sexual desire close eye horse carriage new zealand brother versus brother camera shoot feet
Aakhree Raasta,An ex-convict is bent on revenge against the people responsible for his wrongful imprisonment but is pit against his estranged son who is now a police officer.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ex convict bend revenge people responsible wrongful imprisonment pit estrange son police officer revenge rape revenge death prison suicide
Abel,"A well-to-do, shut-in thirty-something faces city life, family secrets and his own quirks when he is finally thrown out by his parents.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,well shut thirty something face city life family secrets quirk finally throw parent hot sex scene psychiatrist seclusion dysfunctional family
The Adventure of Faustus Bidgood,"Faustus is a clerk in the St. Johns, Newfoundland department of education. He dreams of becoming ruler of Newfoundland and staging a secession from Canada. Back in the real world, Faustus&apos; boss Robert Joy plans to indoctrinate the...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,faustus clerk st johns newfoundland department education dream become ruler newfoundland stag secession canada back real world faustus boss robert joy plan indoctrinate comedy troupe canadian humor independent film character name title
The Adventures of Sharkboy and Lavagirl 3-D,A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,young boy recruit imaginary friends sharkboy lavagirl help save planet dream sequence boy bully karate action hero
Amorosa,"A bright withdrawn young psychic and a group of motley, phone-addicted ghost hunters go to a rural estate for a weekend to investigate the disappearance of a young girl and look into the myth of a barbaric ghost that kills phone a...",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bright withdraw young psychic group motley phone addict ghost hunters go rural estate weekend investigate disappearance young girl look myth barbaric ghost kill phone nan
April Fool&apos;s Day,The life of a scavenger changes when he finds a book in the trash,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,life scavenger change find book trash nan
Så som i himmelen,A famous international conductor returns to his small childhood town in Sweden for early retirement. He&apos;s asked to help with the church choir. He affects the lives of all in the choir.,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,famous international conductor return small childhood town sweden early retirement ask help church choir affect live choir choir conductor heart attack hometown concert
The Beekeeper,A beekeeper on the island of Anglesey faces losing her ancestral home to the development of a nuclear power plant.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,beekeeper island anglesey face lose ancestral home development nuclear power plant nan
Behind Enemy Lines,"Col. Carradine leads a group of American P.O.W.s, battling their way to freedom as Saigon falls to the Viet Cong.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,col carradine lead group american p w battle way freedom saigon fall viet cong year pow helicopter colonel captain
The Big Parade,A young American soldier witnesses the horrors of the Great War.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,young american soldier witness horrors great war reference world war national film registry bozo epithet blockbuster
Bullies,Park Young Ho is a new transfer student in school. He quickly becomes the target of top bullies of school because he stands up against them to protect a student from getting bullied.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,park young ho new transfer student school quickly become target top bully school stand protect student get bully nan
Castaway,Middle-aged Gerald Kingsland advertises in a London paper for a female companion to spend a year with him on a desert island.,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,middle age gerald kingsland advertise london paper female companion spend year desert island island desert island base book survival beehive
Cat City,"A private investigator is hired by a woman to determine if her husband, a big land developer, is having an affair. What looks like a simple case soon turns into a murder investigation and the motive may not be as clear as it seems.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,private investigator hire woman determine husband big land developer affair look like simple case soon turn murder investigation motive clear seem bare chested male
Clockwise,A conspiracy nut discovers a startling truth while casually trawling the internet for time travel urban legends.,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,conspiracy nut discover startle truth casually trawl internet time travel urban legends conspiracy time travel low budget film find footage mockumentary
Agatha Christie: Dead Man&apos;s Folly,"Hidden object adventure featuring famous Belgian detective Hercule Poirot who&apos;s asked to join a UK garden party, where rich conniving guests try to solve a murder mystery like in Clue, and check for signs of actual foul play.",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,hide object adventure feature famous belgian detective hercule poirot ask join uk garden party rich connive guests try solve murder mystery like clue check sign actual foul play hercule poirot character ios wealth murder garden party
Dragon Ball: Shenron no Densetsu,Goku and his friends must stop King Gurumes from destroying the city for blood rubies and gathering the seven Dragon Balls.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goku friends must stop king gurumes destroy city blood rubies gather dragon ball greed friendship base manga martial arts cartoon violence
Duet for One,"Stephanie Anderson (Dame Julie Andrews), a famous violin player married to a composer becomes ill from Multiple Sclerosis. Her whole life goes to pieces. Her career ends abruptly, her husband betrays her with another woman, and he...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,stephanie anderson dame julie andrews famous violin player marry composer become ill multiple sclerosis whole life go piece career end abruptly husband betray another woman downward spiral female nudity brief breast female rear nudity multiple sclerosis
Dust in the Wind,Dust in the Wind is a short film based on adaptations of three stories by O Henry. Although these stories were originally set in New York around the first decade of the twentieth century. For this adaptation I decided to set the s...,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,dust wind short film base adaptations stories henry although stories originally set new york around first decade twentieth century adaptation decide set nan
Flodder,"A rather a-social family, gets a chance to live in an upper-class neighborhood. As they are not accepted by the snobs living there, they get in all sorts of trouble.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rather social family get chance live upper class neighborhood accept snobs live get sort trouble prostitute eccentric family sex scene crude humor snobbery
Smrt krásných srncu,"During World War II, Leo Popper, a travel agent traveling across the country to sell vacuum cleaners, loses his job, for the sole fault of being Jewish. When his two sons are sent to the camp, in order to provide them food for the...",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,world war ii leo popper travel agent travel country sell vacuum cleaners lose job sole fault jewish sons send camp order provide food write director autobiographical memory fisherman vacuum cleaner salesman
Strano telo,"Willing to prove his manhood to his handsome buddies, Marko tries to find a girl. In the encounter with a victim of a past sexual trauma he discovers an aggressive part of himself.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,prove manhood handsome buddies marko try find girl encounter victim past sexual trauma discover aggressive part penis man shower sexuality masculinity male frontal nudity
Genesis,"In a post-apocalyptic society, living underground as protection from pollution, the main concern is getting enough food and finding other survivors. A pollution-resistant android with A.I. is developed to help obtain this.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,post apocalyptic society live underground protection pollution main concern get enough food find survivors pollution resistant android develop help obtain post apocalypse hazmat suit president survival robot
Ginger e Fred,Amelia and Pippo are reunited after several decades to perform their old music-hall act on a TV variety show.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,amelia pippo reunite several decades perform old music hall act tv variety show italy character name title forenames title tv show film tv show host
Yari no Gonza,"The tragic story of Gonza, a handsome ladies man, set in the Tokagawa Period, a time in which appearences are very important. Gonza competes with Bannojo for the honor to perform the tea ceremony to celebrate the birth of an heir ...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tragic story gonza handsome ladies man set tokagawa period time appearences important gonza compete bannojo honor perform tea ceremony celebrate birth heir jidai geki restless peacetime base play character name title
The Horse Thief,"1891, Russia is ridden with a deadly influenza and famine. After losing his first child, Grigori returns to his village to see his father for the last time.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,russia ride deadly influenza famine lose first child grigori return village see father last time village
Like a House on Fire,"When Dara returns home to reconnect with the husband and young daughter she left behind two years earlier, she discovers that a woman who is seven months pregnant has taken her place and that her daughter no longer recognizes her....",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dara return home reconnect husband young daughter leave behind years earlier discover woman months pregnant take place daughter longer recognize nan
Hyper Sapien: People from Another Star,Three aliens from the planet Taros land on Earth and are befriended by a Wyoming rancher&apos;s son.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,alien planet taros land earth befriend wyoming rancher son rancher son wyoming alien outer space girl
Jake Speed,"In a world where, unbeknownst to the public, all famous pulp fiction heroes are real, one of them, Jake Speed, agrees to help desperate Margaret Winston save her sister from sadistic white slaver Sid, who&apos;s operating in Africa.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,world unbeknownst public famous pulp fiction heroes real jake speed agree help desperate margaret winston save sister sadistic white slaver sid operate africa american book worry car crash door character name title
Karma Strikes,Every Love Story faces its Karma; so did theirs.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,every love story face karma nan
Castle in the Sky,"SONNY falls in love with SOPHIA who he meets through a dating app. As their relationship develops, Sophia discovers that she has Cancer. Deeply in love, Sonny proposes and they get engaged. Sophia shifts her attention onto social ...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,sonny fall love sophia meet date app relationship develop sophia discover cancer deeply love sonny propose get engage sophia shift attention onto social nan
Loyalties,"While he&apos;s a houseguest at an upper-class gathering, wealthy Jewish man Ferdinand de Levis is robbed of £1,000 with evidence pointing towards the guilt of another guest, Captain Dancy.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,houseguest upper class gather wealthy jewish man ferdinand de levis rob evidence point towards guilt another guest captain dancy base play
Luxo Jr.,"A larger lamp watches while a smaller, younger lamp plays exuberantly with a ball but doesn&apos;t pick up the knack of correct handling.",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,larger lamp watch smaller younger lamp play exuberantly ball pick knack correct handle dialogue lamp ball play damage
